place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJIRJ0mvYVrjsR0NdUV-4a4Zo,Kaze Bar & Kitchen,Pan Asian Restaurant in Bangalore,,3380,4.4,"Name: Shiro Bengaluru
Link: https://www.google.com/maps/search/Shiro+Bengaluru/@12.971651699999999,77.5959781?authuser=0&hl=en&entry=ttu
Reviews: 5444 reviews

Name: KA.01 Rooftop Bar and Eats
Link: https://www.google.com/maps/search/KA.01+Rooftop+Bar+and+Eats/@12.9671401,77.59381859999999?authuser=0&hl=en&entry=ttu
Reviews: 1149 reviews

Name: CANTAN
Link: https://www.google.com/maps/search/CANTAN/@12.970763,77.59751419999999?authuser=0&hl=en&entry=ttu
Reviews: 827 reviews

Name: Kasepu Resto-Bar
Link: https://www.google.com/maps/search/Kasepu+Resto-Bar/@12.9603392,77.58790800000001?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews",https://www.kaze.co.in/,080 4302 0299,,Kaze Bar & Kitchen (Owner),https://www.google.com/maps/contrib/100574167122368614541,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrNdkmbp6U44ebW2HObBQAJRmVbu5K6t9h4sYDRlvpKTm7w1RlofHxnMFDMrVuk5Ad480t5wynZ1SsI1LmPG5jnIDtcT3wulma3mDEJcNhacxODVTPt9qe3y_4xhPrmxT0otOwLVxmsqY5n=s1024,Pan-Asian restaurant,"Pan-Asian restaurant, Bar",12:30 pm-1 am,,Open All Days,"21st Floor, SKAV, 909, Lavelle Road, near to Itc Gardenia, Ashok Nagar, Bengaluru, Karnataka 560025","cocktails, floor, party, crowd, roof, dance, lamb, ambience, bouncers, risotto",https://www.google.com/maps/place/Kaz%C3%A9+Bar+%26+Kitchen/data=!4m7!3m6!1s0x3bae15f69a741221:0x9ae11aee5754d7d0!8m2!3d12.9654907!4d77.5964235!16s%2Fg%2F11gh7rj9vc!19sChIJIRJ0mvYVrjsR0NdUV-4a4Zo?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJw_NxU4AWrjsR1NhYWkeuUEs,The Permit Room,A modern South Indian Bar & Kitchen,,4873,4.4,"Name: The Only Place
Link: https://www.google.com/maps/search/The+Only+Place/@12.973234,77.60340169999999?authuser=0&hl=en&entry=ttu
Reviews: 8332 reviews

Name: Ebony
Link: https://www.google.com/maps/search/Ebony/@12.9754955,77.60512659999999?authuser=0&hl=en&entry=ttu
Reviews: 6109 reviews

Name: Rim Naam
Link: https://www.google.com/maps/search/Rim+Naam/@12.973455,77.618703?authuser=0&hl=en&entry=ttu
Reviews: 1234 reviews

Name: Karma & Kurry - Garuda Mall, Magrath road
Link: https://www.google.com/maps/search/Karma+%26+Kurry+-+Garuda+Mall%2C+Magrath+road/@12.9700551,77.6100041?authuser=0&hl=en&entry=ttu
Reviews: 326 reviews",http://www.thepermitroom.in/,,,The Permit Room (Owner),https://www.google.com/maps/contrib/116474874302783788140,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFiNNyWquQXOxDbxpJBNyJVtwW8dEnUIpZv8DUwSCxwOfv4w2bAeepLh-PIyykIhe5Tw7WzpaijpjIwZ_-kk_bKIgxr_PZEned3QmEbFoN6KfFaWw4qKpS0ajsbogbf2mBb6vHQQ=s1024,South Indian restaurant,"South Indian restaurant, Gastropub, Modern Indian restaurant, Restaurant",12-11:30 pm,,Open All Days,"Ram Kunj, 16/3, Magrath Rd, Opposite Garuda Mall, Ashok Nagar, Bengaluru, Karnataka 560025","cocktails, fusion, beer, pub, innovative, posters, egg puffs, mousse, pork ribs, terrace",https://www.google.com/maps/place/The+Permit+Room/data=!4m7!3m6!1s0x3bae16805371f3c3:0x4b50ae475a58d8d4!8m2!3d12.9705053!4d77.6105274!16s%2Fg%2F11cms2jv3y!19sChIJw_NxU4AWrjsR1NhYWkeuUEs?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJo9Gk5nUWrjsRRoaExV3AMG4,Konark Kanteerava,Our resturant serves authentic South Indian food at the darshini on the ground floor. We also have a multi cuisine family restaurant on the first floor that overlooks the beautiful cubban park.,,7716,4.2,"Name: Konark Vegetarian Restaurant
Link: https://www.google.com/maps/search/Konark+Vegetarian+Restaurant/@12.968838600000002,77.60216609999999?authuser=0&hl=en&entry=ttu
Reviews: 14849 reviews

Name: MTR
Link: https://www.google.com/maps/search/MTR/@12.9722189,77.60105449999999?authuser=0&hl=en&entry=ttu
Reviews: 9141 reviews

Name: JW Kitchen
Link: https://www.google.com/maps/search/JW+Kitchen/@12.9720666,77.5948722?authuser=0&hl=en&entry=ttu
Reviews: 3706 reviews

Name: Cafe Noir
Link: https://www.google.com/maps/search/Cafe+Noir/@12.9717869,77.5960995?authuser=0&hl=en&entry=ttu
Reviews: 3277 reviews

Name: Konark Vegetarian Restaurant, JP Nagar Branch
Link: https://www.google.com/maps/search/Konark+Vegetarian+Restaurant%2C+JP+Nagar+Branch/@12.9162915,77.5922873?authuser=0&hl=en&entry=ttu
Reviews: 132 reviews",,094815 28812,,Konark Kanteerava (Owner),https://www.google.com/maps/contrib/116444522991842667534,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrGlwhOUk-dYe8tIaFEiR2ECPByclBby8FF68FTXl8wayegeD1jmHQngYxbrkkkS9qd6urFbsRmGdOUDwKxW1SB_NvypI1u_tXbAMaDN9e6W6RaQNgh12cxGXaS4zHEPygORmoyaw=s1024,Vegetarian restaurant,"Vegetarian restaurant, Breakfast restaurant, Chinese restaurant, Family restaurant, North Indian restaurant",8 am-10:30 pm,,Open All Days,"Sree kanteerava outdoor stadium, Next to main gate, Kasturba Rd Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagara, Bengaluru, Karnataka 560001","cubbon park, stadium, self service, masala dosa, athletes, khichdi, bonda soup, jog, set dosa, khara bath",https://www.google.com/maps/place/Konark+Kanteerava/data=!4m7!3m6!1s0x3bae1675e6a4d1a3:0x6e30c05dc5848646!8m2!3d12.9701331!4d77.592205!16s%2Fg%2F11b700ll7n!19sChIJo9Gk5nUWrjsRRoaExV3AMG4?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJTWDVw3kWrjsRNHolmSx5oH0,Sunnys Restaurant,Stylish restaurant with large windows serving a variety of European & Italian specialties.,,2410,4.1,"Name: Smoke House Deli Lavelle Road
Link: https://www.google.com/maps/search/Smoke+House+Deli+Lavelle+Road/@12.971606699999999,77.5984165?authuser=0&hl=en&entry=ttu
Reviews: 5064 reviews

Name: Toscano
Link: https://www.google.com/maps/search/Toscano/@12.9716773,77.5962738?authuser=0&hl=en&entry=ttu
Reviews: 2522 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: Sunny Side Bistro
Link: https://www.google.com/maps/search/Sunny+Side+Bistro/@13.001843099999999,77.62350049999999?authuser=0&hl=en&entry=ttu
Reviews: 1077 reviews

Name: SUNNYS - VEG
Link: https://www.google.com/maps/search/SUNNYS+-+VEG/@12.922399599999999,77.58506799999999?authuser=0&hl=en&entry=ttu
Reviews: 60 reviews",https://www.facebook.com/sunnysbangalore/,080 4132 9366,,Sunnys Restaurant (Owner),https://www.google.com/maps/contrib/106281172551892108373,https://lh3.googleusercontent.com/p/AF1QipMU5vJKwE42yTKwiZBQ_KorInsjBf0XnpfK0Yu-=s1024,Italian restaurant,Italian restaurant,12-10:30 pm,,Open All Days,"50, Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","pet, european food, balcony, paris brest, quiche, sun-dried tomatoes, valet parking, behaviour, filet mignon, chocolate tart",https://www.google.com/maps/place/Sunnys+Restaurant/data=!4m7!3m6!1s0x3bae1679c3d5604d:0x7da0792c99257a34!8m2!3d12.9718487!4d77.5985968!16s%2Fg%2F1tfq7p18!19sChIJTWDVw3kWrjsRNHolmSx5oH0?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJE71hrY0_rjsR5HIoxCVa1kY,Shree Vishnu Bhavana,"Coffee, Tea, Fast food, Tiffin, Lunch, Chats.
apptt mne ruci, aaroogykr aahaar.
shuci mttu rucige modl aadyte.",,27,4.6,"Name: Sri Vishnu Vaibhava
Link: https://www.google.com/maps/search/Sri+Vishnu+Vaibhava/@12.9639524,77.48877689999999?authuser=0&hl=en&entry=ttu
Reviews: 1205 reviews

Name: Vishnu Vaibhava RR Nagar Veg Family Restaurant and Party Hall
Link: https://www.google.com/maps/search/Vishnu+Vaibhava+RR+Nagar+Veg+Family+Restaurant+and+Party+Hall/@12.9142723,77.5136907?authuser=0&hl=en&entry=ttu
Reviews: 517 reviews

Name: Shri Vishnu Upahar
Link: https://www.google.com/maps/search/Shri+Vishnu+Upahar/@12.9337105,77.53291709999999?authuser=0&hl=en&entry=ttu
Reviews: 423 reviews

Name: Sree Vishnu Bhavan Restaurant
Link: https://www.google.com/maps/search/Sree+Vishnu+Bhavan+Restaurant/@12.9735129,77.5776042?authuser=0&hl=en&entry=ttu
Reviews: 182 reviews",,,,Shree Vishnu Bhavana (Owner),https://www.google.com/maps/contrib/114892507385010196111,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noaMS5i78gj0pHl6OoxIDwRwxpcPXgKkMT9-HFE5S80zpSnXXtv8b2xPirGYM-qiVrCtoYkVAt7zz1Nq99gem2BAtYQNTP8CnIIzREaQ-69aprq0D1KgPvdErSMipGD_AaLjV6OhQ=s1024,Restaurant,Restaurant,6 am-10 pm,,Open All Days,"circle, 72, ISEC Main Rd, Vijay nagar, Stage 2, Naagarabhaavi, Bengaluru, Karnataka 560072",,https://www.google.com/maps/place/Shree+Vishnu+Bhavana/data=!4m7!3m6!1s0x3bae3f8dad61bd13:0x46d65a25c42872e4!8m2!3d12.9569645!4d77.5155909!16s%2Fg%2F11p3sljkbh!19sChIJE71hrY0_rjsR5HIoxCVa1kY?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJO7QX9EIWrjsRzw8hFjb_0B0,The Fine Restaurant,We serve Andhra style food,,1201,4.3,"Name: Empire Restaurant Millers Road
Link: https://www.google.com/maps/search/Empire+Restaurant+Millers+Road/@12.9916605,77.5942938?authuser=0&hl=en&entry=ttu
Reviews: 14948 reviews

Name: Millers 46 Steak House & Bar
Link: https://www.google.com/maps/search/Millers+46+Steak+House+%26+Bar/@12.9915284,77.5942563?authuser=0&hl=en&entry=ttu
Reviews: 6616 reviews

Name: Pasta Street - Cunningham Road
Link: https://www.google.com/maps/search/Pasta+Street+-+Cunningham+Road/@12.9883413,77.5937533?authuser=0&hl=en&entry=ttu
Reviews: 4464 reviews

Name: Swathi Veg Grand
Link: https://www.google.com/maps/search/Swathi+Veg+Grand/@12.990746,77.5933357?authuser=0&hl=en&entry=ttu
Reviews: 540 reviews",http://nprotechnologies.com/,098862 29707,,The Fine Restaurant (Owner),https://www.google.com/maps/contrib/110510146495254483276,https://lh3.googleusercontent.com/p/AF1QipOhfLtCRXUGA0BJC7MCQDJdnzSEnFeKWrNK_zX1=s1024,Andhra restaurant,Andhra restaurant,12-10:30 pm,,Open All Days,"# 2 , Ground Floor, RR Chambers, 11th Main, Millers Rd, Vasanth Nagar, Bengaluru, Karnataka 560001","price, tasty, non veg, home, thali, fish, pepper, chapati, feel, chicken meal",https://www.google.com/maps/place/The+Fine+Restaurant/data=!4m7!3m6!1s0x3bae1642f417b43b:0x1dd0ff3616210fcf!8m2!3d12.9914472!4d77.5937134!16s%2Fg%2F11g02b13ck!19sChIJO7QX9EIWrjsRzw8hFjb_0B0?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJwQm9enwWrjsR9RHPsY1L59o,Empire Restaurant,Unfussy rooms in a city-centre hotel offering a popular restaurant & free parking & breakfast.,,31181,4.2,,https://www.hotelempire.in/,080 4267 8888,,Empire Restaurant (Owner),https://www.google.com/maps/contrib/115155360166113008650,https://lh3.googleusercontent.com/p/AF1QipPb68aR7bf1xxRVpNgP2NeES521DEz8gBg7w3e8=s1024,North Indian restaurant,"North Indian restaurant, Non Vegetarian Restaurant",11 am-1 am,,Open All Days,"36, Church St, off Mahatma Gandhi Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","shawarma, ghee rice, church, islam, grape juice, coin paratha, keema dosa, saddam, debashish, venkatesh",https://www.google.com/maps/place/Empire+Restaurant/data=!4m10!3m9!1s0x3bae167c7abd09c1:0xdae74b8db1cf11f5!5m2!4m1!1i2!8m2!3d12.9753943!4d77.6028072!16s%2Fg%2F1tdj2nct!19sChIJwQm9enwWrjsR9RHPsY1L59o?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJGWnNqg8XrjsRMJRtaRi0gLU,Lush,"Lush is a casual all-day dining restaurant at Renaissance Bengaluru Race Course Hotel, offering vibrant Indian and International cuisines with an emphasis on consciously sourced ingredients and local artisanal produce projected through inventive dishes. Featuring innovative live kitchens and advancing indoor and outdoor seating with enhanced focus on safety and hygiene, the ambiance at Lush is perfect for gatherings with friends and family, or for business dining.",,1163,4.3,"Name: South Ruchis Square,Organic Fine Dine Restaurant
Link: https://www.google.com/maps/search/South+Ruchis+Square%2COrganic+Fine+Dine+Restaurant/@12.9840381,77.5780027?authuser=0&hl=en&entry=ttu
Reviews: 8948 reviews

Name: Desi Masala
Link: https://www.google.com/maps/search/Desi+Masala/@12.979547,77.57716049999999?authuser=0&hl=en&entry=ttu
Reviews: 4947 reviews

Name: The Bengaluru Brasserie
Link: https://www.google.com/maps/search/The+Bengaluru+Brasserie/@12.9732524,77.6219057?authuser=0&hl=en&entry=ttu
Reviews: 698 reviews

Name: b Cafe
Link: https://www.google.com/maps/search/b+Caf%C3%A9/@12.991881999999999,77.5882273?authuser=0&hl=en&entry=ttu
Reviews: 571 reviews

Name: Cafe G - Holiday Inn Bengaluru Racecourse
Link: https://www.google.com/maps/search/Cafe+G+-+Holiday+Inn+Bengaluru+Racecourse/@12.979972499999999,77.5784745?authuser=0&hl=en&entry=ttu
Reviews: 236 reviews",https://www.lushbengaluru.com/,095139 44520,,Lush (Owner),https://www.google.com/maps/contrib/114484045219003981549,https://lh3.googleusercontent.com/p/AF1QipOB40Lpox2DLY071ErvF4m8Hr1RP1bJYw8fb1Vz=s1024,Buffet restaurant,Buffet restaurant,6:30 am-11 pm,,Open All Days,"17 & 17, 1, Race Course Rd, Madhava Nagar, Gandhi Nagar, Bengaluru, Karnataka 560001","spread, hotel, chef, vegetarian, starters, brunch, main course, renaissance, mutton, zomato",https://www.google.com/maps/place/Lush/data=!4m7!3m6!1s0x3bae170faacd6919:0xb580b418696d9430!8m2!3d12.9843728!4d77.5764704!16s%2Fg%2F1thp_4l8!19sChIJGWnNqg8XrjsRMJRtaRi0gLU?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJrQ6FUSI8rjsRbFdUa5_YFa0,I7 Bar & Restaurant,,,518,3.4,"Name: The Secret Place Resto Bar
Link: https://www.google.com/maps/search/The+Secret+Place+Resto+Bar/@12.9685422,77.4928679?authuser=0&hl=en&entry=ttu
Reviews: 1072 reviews

Name: Wine Ocean Bar and Restaurant
Link: https://www.google.com/maps/search/Wine+Ocean+Bar+and+Restaurant/@12.9584858,77.5190916?authuser=0&hl=en&entry=ttu
Reviews: 242 reviews

Name: Renuka Bar & Restaurant
Link: https://www.google.com/maps/search/Renuka+Bar+%26+Restaurant/@13.0498473,77.5074102?authuser=0&hl=en&entry=ttu
Reviews: 66 reviews

Name: 24*7 continental bar and restaurant
Link: https://www.google.com/maps/search/24*7+continental+bar+and+restaurant/@12.9919154,77.5045726?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: SEVEN HILLS bar
Link: https://www.google.com/maps/search/SEVEN+HILLS+bar/@13.069975,77.4852895?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews",,,1,I7 Bar & Restaurant (Owner),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrC8lM8j1iNImE_Xg1VP3-0nv6JfmrdF-HrtLBISMs4f3LZXbRTMCzR4FB7flTm69QqbWB33BbR3Kt4qHLRQUEoR3yS8wDn3Gk5QtrFXe9p6MLhzba4BA4e4Du7BePNKOa9a1pF=s1024,Bar,"Bar, Restaurant",11:30 am-10 pm,,Open All Days,"244, Byrappa Rd, Vinayaka Layout, MPM Layout, ITI Employees Layout, Annapurneshwari Nagar, Bengaluru, Karnataka 560091","service, supply, food quality, price",https://www.google.com/maps/place/I7+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bae3c2251850ead:0xad15d89f6b54576c!8m2!3d12.9702896!4d77.4956143!16s%2Fg%2F11by_zdxrs!19sChIJrQ6FUSI8rjsRbFdUa5_YFa0?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ1SPqPPE9rjsRF7XhzH3gZ3I,Hotel Nalapaka,,,14359,4.1,"Name: Nandhana Palace -Andhra Style Restaurant - Rajajinagar
Link: https://www.google.com/maps/search/Nandhana+Palace+-Andhra+Style+Restaurant+-+Rajajinagar/@12.989184499999999,77.55011879999999?authuser=0&hl=en&entry=ttu
Reviews: 9017 reviews

Name: Sri Maruthi Non Veg Hotel
Link: https://www.google.com/maps/search/Sri+Maruthi+Non+Veg+Hotel/@12.9950455,77.5520093?authuser=0&hl=en&entry=ttu
Reviews: 3926 reviews

Name: Kakal Kai Ruchi @ Rajajinagar
Link: https://www.google.com/maps/search/Kakal+Kai+Ruchi+%40+Rajajinagar/@13.0008238,77.5528028?authuser=0&hl=en&entry=ttu
Reviews: 3400 reviews

Name: North Karnataka Jolada Roti Mane
Link: https://www.google.com/maps/search/North+Karnataka+Jolada+Roti+Mane/@13.002022499999999,77.5530239?authuser=0&hl=en&entry=ttu
Reviews: 210 reviews

Name: Veerabhadreshwara kanavali
Link: https://www.google.com/maps/search/Veerabhadreshwara+kanavali/@12.999501100000002,77.55284759999999?authuser=0&hl=en&entry=ttu
Reviews: 145 reviews",,080 2352 3108,,Hotel Nalapaka (Owner),https://www.google.com/maps/contrib/115559404536943667887,https://lh3.googleusercontent.com/p/AF1QipPuKXVZc_VuQA6FBLI2GMsFtAAT617zs2ZIdgWL=s1024,Restaurant,"Restaurant, Breakfast restaurant, Karnataka restaurant, South Indian restaurant, Vegetarian restaurant",7:30 am-10:30 pm,,Open All Days,"28, 12th Main Rd, near Navarang Theatre, 1st Block, Rajajinagar, Bengaluru, Karnataka 560010","jolada rotti, benne dosa, holige, banana leaf, karnataka cuisine, palya, jowar roti, oota bangalore, mirchi vada, navrang theatre",https://www.google.com/maps/place/Hotel+Nalapaka/data=!4m7!3m6!1s0x3bae3df13cea23d5:0x7267e07dcce1b517!8m2!3d12.9985111!4d77.5524255!16s%2Fg%2F1td1sx0h!19sChIJ1SPqPPE9rjsRF7XhzH3gZ3I?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJHbDsKtQXrjsRGu-RAKJGjbs,Maayaa - Culinary Exotica from South India,"Maayaa is a land that is created to fulfill your hunger beyond food! Bringing together the best and the most unique aspects from the South of India, Maayaa is an alluring and vibrant land where you find satisfaction.
Maayaa has so much to offer - from the yummiest South Indian recipes and mouthwatering seafood, to the warm and beachy interiors, everything is designed to transport you to your happy place.

Every single item on the menu is prepared authentically, with genuine ingredients, staying true to the original culture of each recipe.",,685,4.5,"Name: South Ruchis Square,Organic Fine Dine Restaurant
Link: https://www.google.com/maps/search/South+Ruchis+Square%2COrganic+Fine+Dine+Restaurant/@12.9840381,77.5780027?authuser=0&hl=en&entry=ttu
Reviews: 8948 reviews

Name: Yauatcha Bengaluru
Link: https://www.google.com/maps/search/Yauatcha+Bengaluru/@12.9732218,77.620367?authuser=0&hl=en&entry=ttu
Reviews: 2841 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: Maya Bangalore
Link: https://www.google.com/maps/search/Maya+Bangalore/@12.9220714,77.584662?authuser=0&hl=en&entry=ttu
Reviews: 2282 reviews

Name: Loya - Taj West End, Bengaluru
Link: https://www.google.com/maps/search/Loya+-+Taj+West+End%2C+Bengaluru/@12.9845054,77.58463739999999?authuser=0&hl=en&entry=ttu
Reviews: 192 reviews",https://www.thecourtyardbysublime.com/maayaa/,089711 97098,,Maayaa - Culinary Exotica from South India (Owner),https://www.google.com/maps/contrib/101059694941009396958,https://lh3.googleusercontent.com/gps-cs-s/AC9h4notoT5hnUh2xCfoKn7S1noHuwOh0ACzeKpHqZh58YQIDTW7ANJmFKlBOM4B0d_MMBTio7h9OAmtbZoXgr3e99b4d3iGDesyncsK49ZBOUscrE1p4W1PGPcSVNawzj66eOwGDXGH=s1024,South Indian restaurant,South Indian restaurant,12-11 pm,,Open All Days,"The Courtyard By Sublime, Prestige Trade Tower, Palace Rd, Sampangi Rama Nagar, High Grounds, Bengaluru, Karnataka 560001","chef, appam, neer dosa, venkatesh, team, prawn ghee roast, elaneer payasam, mutton stew, mushroom ghee roast, avial",https://www.google.com/maps/place/Maayaa+-+Culinary+Exotica+from+South+India/data=!4m7!3m6!1s0x3bae17d42aecb01d:0xbb8d46a20091ef1a!8m2!3d12.9858218!4d77.5880989!16s%2Fg%2F11tns33h0t!19sChIJHbDsKtQXrjsRGu-RAKJGjbs?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJCfkzPMwXrjsRNNEdJA0k7NA,KA.01 Rooftop Bar and Eats,This rooftop bar & eats is set to take Bangaloreans on a delightful ride with desi infused cocktails and classic street-style food.,,1151,4.3,"Name: The 13th Floor
Link: https://www.google.com/maps/search/The+13th+Floor/@12.9753223,77.6050521?authuser=0&hl=en&entry=ttu
Reviews: 10438 reviews

Name: Once Upon A Rooftop Restobar
Link: https://www.google.com/maps/search/Once+Upon+A+Rooftop+Restobar/@12.9255838,77.58369739999999?authuser=0&hl=en&entry=ttu
Reviews: 7075 reviews

Name: Rooftop At Raw - All Day Drinkery
Link: https://www.google.com/maps/search/Rooftop+At+Raw+-+All+Day+Drinkery/@12.9336556,77.6148892?authuser=0&hl=en&entry=ttu
Reviews: 364 reviews

Name: The Rooftop
Link: https://www.google.com/maps/search/The+Rooftop/@12.9342192,77.6160708?authuser=0&hl=en&entry=ttu
Reviews: 272 reviews

Name: BANG
Link: https://www.google.com/maps/search/BANG/@12.9680286,77.6014098?authuser=0&hl=en&entry=ttu
Reviews: 62 reviews",,070220 32594,,KA.01 Rooftop Bar and Eats (Owner),https://www.google.com/maps/contrib/110207831411132698282,https://lh3.googleusercontent.com/p/AF1QipPMGsZB6yzwKjNevNOSqqllMkdYvE-UjVdWRiPa=s1024,Lounge,"Lounge, Restaurant","12 am-12 pm, 3 pm-12 am",,Open All Days,"ibis Bengaluru City Centre, 08th Floor,, Plot No 30, Raja Ram Mohan Roy Rd, Bengaluru, Karnataka 560027","starters, abhishek, spicy, street food, dal makhani, kulfi, samosa, ghee roast chicken, pan fried, masala",https://www.google.com/maps/place/KA.01+Rooftop+Bar+and+Eats/data=!4m7!3m6!1s0x3bae17cc3c33f909:0xd0ec240d241dd134!8m2!3d12.9671401!4d77.5938186!16s%2Fg%2F11h12w6bp2!19sChIJCfkzPMwXrjsRNNEdJA0k7NA?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ-5u3tMw9rjsR9F4ha7C2aBY,Karavali Lunch Home,,,2001,4.2,"Name: King Fish
Link: https://www.google.com/maps/search/King+Fish/@12.960828399999999,77.5205787?authuser=0&hl=en&entry=ttu
Reviews: 2301 reviews

Name: Hotel Karavali
Link: https://www.google.com/maps/search/Hotel+Karavali/@12.972892199999999,77.5399023?authuser=0&hl=en&entry=ttu
Reviews: 1219 reviews

Name: Karavali Grand
Link: https://www.google.com/maps/search/Karavali+Grand/@12.9586496,77.525091?authuser=0&hl=en&entry=ttu
Reviews: 1000 reviews

Name: New Karavali Fish Land
Link: https://www.google.com/maps/search/New+Karavali+Fish+Land/@12.959296300000002,77.5158629?authuser=0&hl=en&entry=ttu
Reviews: 285 reviews

Name: Karavali Fishland
Link: https://www.google.com/maps/search/Karavali+Fishland/@12.9721832,77.5384179?authuser=0&hl=en&entry=ttu
Reviews: 78 reviews",,089714 34687,,Karavali Lunch Home (Owner),https://www.google.com/maps/contrib/107503615671288779616,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5NyrjMZQZVgWlsqop2OD8qoZYURBMMSpMU3-y8w22EGVrsd0RYRL_9iAHt_J87Ketdl2yyPMgC3D4OYn5V3r3NVSvcnDf_13Hcc-Co2v0ZUJi31wAW1mDA-uA5GkxVmK2bYrXWaGUmv4=s1024,Seafood restaurant,"Seafood restaurant, Karnataka restaurant","11:30 am-4 pm, 6:30-11 pm",,Open All Days,"No 10, 80 Feet Rd, Govindaraja Nagar Ward, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560091","neer dosa, biryani, fish curry, chicken sukka, mangalorean, non veg, prawns ghee roast, tawa, bangda, thali",https://www.google.com/maps/place/Karavali+Lunch+Home/data=!4m7!3m6!1s0x3bae3dccb4b79bfb:0x1668b6b06b215ef4!8m2!3d12.9793726!4d77.5158536!16s%2Fg%2F11fz7cjttt!19sChIJ-5u3tMw9rjsR9F4ha7C2aBY?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJ3f5vgnsWrjsRhDkIjzW274o,Hard Rock Cafe Bengaluru,"Located in the heart of Bengaluru, Hard Rock Cafe St. Mark's Road has not only served as an iconic place of food but also as a cultural heritage to all food lovers, music enthusiasts and travellers visiting the city as part of its true soul.

Live music and the vibrant flavours of American cuisine are united here in one memorable adventure. Enter and you will be surrounded by iconic memorabilia of legendary artists - classic rock and blues, pop and soul - making each visit a step through the history of music.

Whether you are looking to have great evening with friends or a family friendly restaurant to take your children out to or an energetic live music spot to hear rock anthems along MG Road and Cubbon Park, Hard Rock Cafe St. Marks Road",,16495,4.4,"Name: Church Street Social
Link: https://www.google.com/maps/search/Church+Street+Social/@12.9756453,77.60267999999999?authuser=0&hl=en&entry=ttu
Reviews: 16238 reviews

Name: Cafe Azzure
Link: https://www.google.com/maps/search/Cafe+Azzure/@12.975012000000001,77.6076558?authuser=0&hl=en&entry=ttu
Reviews: 8613 reviews

Name: Le Rock
Link: https://www.google.com/maps/search/Le+Rock/@12.973545,77.6072719?authuser=0&hl=en&entry=ttu
Reviews: 4174 reviews

Name: RCB Bar and Cafe
Link: https://www.google.com/maps/search/RCB+Bar+and+Cafe/@12.970054,77.60960829999999?authuser=0&hl=en&entry=ttu
Reviews: 3325 reviews

Name: Hard Rock Cafe Bengaluru Airport
Link: https://www.google.com/maps/search/Hard+Rock+Cafe+Bengaluru+Airport/@13.198646799999999,77.719107?authuser=0&hl=en&entry=ttu
Reviews: 895 reviews",https://cafe.hardrock.com/bengaluru/,080 4124 2222,,Hard Rock Cafe Bengaluru (Owner),https://www.google.com/maps/contrib/106164853809126079685,https://lh3.googleusercontent.com/p/AF1QipNuyqSj8PynghSPUfOjfVo_lzt_t1Ry8ZoTs-Fd=s1024,American restaurant,"American restaurant, Bar, Cafe, Pub, Restaurant",12 pm-1 am,,Open All Days,"40, St Mark's Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","live music, band, guitars, valet parking, cover charge, chill out, pink floyd, performance, ram, gigs",https://www.google.com/maps/place/Hard+Rock+Cafe+Bengaluru/data=!4m7!3m6!1s0x3bae167b826ffedd:0x8aefb6358f083984!8m2!3d12.9761788!4d77.6015427!16s%2Fg%2F1w3w1hln!19sChIJ3f5vgnsWrjsRhDkIjzW274o?authuser=0&hl=en&rclk=1,resturants in bangalore
